temps_s,numero_paquet,taille_message,message,source,rssi_dbm,puissance_w,energie_j
1331.134,1266,37,"PAQUET,1275,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.02227772994572e-10
1332.135,1267,57,"PAQUET,1276,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.98155577787923e-10
1333.134,1268,78,"PAQUET,1277,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.161596093213578e-10
1334.137,1269,116,"PAQUET,1278,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.992766323875437e-10
1335.138,1270,137,"PAQUET,1279,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9818765944524855e-10
1336.141,1271,37,"PAQUET,1280,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.027914184005846e-10
1337.141,1272,57,"PAQUET,1281,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.983509152162542e-10
1338.141,1273,78,"PAQUET,1282,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.978878193402446e-10
1339.145,1274,116,"PAQUET,1283,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.03166624373635e-10
1340.145,1275,137,"PAQUET,1284,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.013849934633857e-10
1341.148,1276,37,"PAQUET,1285,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.993935690793338e-10
1342.148,1277,57,"PAQUET,1286,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.162518168861501e-10
1343.149,1278,78,"PAQUET,1287,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.51453887277401e-10
1344.151,1279,116,"PAQUET,1288,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1670516446349764e-10
1345.151,1280,137,"PAQUET,1289,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9830886736360563e-10
1346.152,1281,37,"PAQUET,1290,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9833402014227804e-10
1347.153,1282,57,"PAQUET,1291,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.985149303164273e-10
1348.154,1283,78,"PAQUET,1292,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9862788053008816e-10
1349.156,1284,116,"PAQUET,1293,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1671617207139603e-10
1350.159,1285,137,"PAQUET,1294,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.171825629101574e-10
1351.159,1286,37,"PAQUET,1295,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1614370106610744e-10
1352.163,1287,57,"PAQUET,1296,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1743340066000525e-10
1353.161,1288,78,"PAQUET,1297,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9739007907096926e-10
1354.169,1289,116,"PAQUET,1298,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.013316618631501e-10
1355.169,1290,137,"PAQUET,1299,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9809388229306624e-10
1356.166,1291,37,"PAQUET,1300,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9685721982769857e-10
1357.169,1292,57,"PAQUET,1301,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.026431283965859e-10
1358.168,1293,78,"PAQUET,1302,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9802079686069746e-10
1359.168,1294,116,"PAQUET,1303,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.981291910993535e-10
1360.17,1295,137,"PAQUET,1304,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.989253477314438e-10
1361.171,1296,37,"PAQUET,1305,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.513424955241421e-10
1362.172,1297,57,"PAQUET,1306,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.165772952648977e-10
1363.173,1298,78,"PAQUET,1307,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.514444848552173e-10
1364.176,1299,116,"PAQUET,1308,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.023956597436599e-10
1365.18,1300,137,"PAQUET,1309,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.176332716773923e-10
1366.178,1301,37,"PAQUET,1310,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.003688305350985e-10
1367.185,1302,57,"PAQUET,1311,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.0083506058762595e-10
1368.18,1303,78,"PAQUET,1312,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9606438526071597e-10
1369.188,1304,116,"PAQUET,1313,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.0121111835781454e-10
1370.183,1305,137,"PAQUET,1314,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.9613936901600344e-10
1371.191,1306,37,"PAQUET,1315,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.011178157863619e-10
1372.187,1307,57,"PAQUET,1316,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-63,5.011872336272714e-10,4.993219580733483e-10
1373.193,1308,78,"PAQUET,1317,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.0070331697707024e-10
1374.188,1309,116,"PAQUET,1318,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.145935886113817e-10
1375.2,1310,137,"PAQUET,1319,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.0286152030330634e-10
1376.192,1311,37,"PAQUET,1320,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.947861495234294e-10
1377.199,1312,57,"PAQUET,1321,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.183826937493755e-10
1378.194,1313,78,"PAQUET,1322,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.5008059464622916e-10
1379.205,1314,116,"PAQUET,1323,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.195179852543979e-10
1380.197,1315,137,"PAQUET,1324,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-62,6.309573444801942e-10,6.259888779185211e-10
1381.205,1316,37,"PAQUET,1325,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-63,5.011872336272714e-10,5.053693463186073e-10
1382.199,1317,57,"PAQUET,1326,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.14454787199458e-10
1383.208,1318,78,"PAQUET,1327,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-62,6.309573444801942e-10,6.360542799301946e-10
1384.204,1319,116,"PAQUET,1328,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.504172253156207e-10
1385.214,1320,137,"PAQUET,1329,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,4.01715787505743e-10
1386.205,1321,37,"PAQUET,1330,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.134541504047537e-10
1387.209,1322,57,"PAQUET,1331,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-64,3.9810717055349694e-10,3.998055051526852e-10
1388.207,1323,78,"PAQUET,1332,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1545399149724403e-10
1389.215,1324,116,"PAQUET,1333,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.5322597436284756e-10
1390.209,1325,137,"PAQUET,1334,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-68,1.584893192461111e-10,1.5765290846579744e-10
1391.217,1326,37,"PAQUET,1335,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,2.0097124092108582e-10
1392.214,1327,57,"PAQUET,1336,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.990710744594007e-10
1393.221,1328,78,"PAQUET,1337,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,2.00900170204739e-10
1394.215,1329,116,"PAQUET,1338,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9822393435451167e-10
1395.236,1330,137,"PAQUET,1339,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-68,1.584893192461111e-10,1.6178682198633477e-10
1396.219,1331,37,"PAQUET,1340,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-74,3.9810717055349695e-11,3.9160446539559234e-11
1397.25,1332,57,"PAQUET,1341,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-73,5.011872336272715e-11,5.1685435335674416e-11
1398.225,1333,78,"PAQUET,1342,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-71,7.943282347242822e-11,7.737834411452774e-11
1399.249,1334,116,"PAQUET,1343,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-73,5.011872336272715e-11,5.136392922386241e-11
1400.225,1335,137,"PAQUET,1344,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-71,7.943282347242822e-11,7.75280510669922e-11
1401.233,1336,37,"PAQUET,1345,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-73,5.011872336272715e-11,5.0474595473854224e-11
1402.239,1337,57,"PAQUET,1346,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-74,3.9810717055349695e-11,4.006771201207926e-11
1403.245,1338,78,"PAQUET,1347,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-74,3.9810717055349695e-11,4.0058286838788064e-11
1404.231,1339,116,"PAQUET,1348,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-75,3.1622776601683794e-11,3.1177865677239125e-11
1405.302,1340,137,"PAQUET,1349,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-72,6.309573444801942e-11,6.759303308799531e-11
1406.281,1341,37,"PAQUET,1350,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-68,1.584893192461111e-10,1.5511892577197165e-10
1408.232,1342,78,"PAQUET,1352,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-66,2.511886431509582e-10,4.899523147703991e-10
1409.242,1343,116,"PAQUET,1353,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-68,1.584893192461111e-10,1.6008736073290778e-10
1410.235,1344,137,"PAQUET,1354,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-71,7.943282347242822e-11,7.886728912524364e-11
1411.245,1345,37,"PAQUET,1355,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-71,7.943282347242822e-11,8.023809726442592e-11
1412.237,1346,57,"PAQUET,1356,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-71,7.943282347242822e-11,7.879670622684578e-11
1413.246,1347,78,"PAQUET,1357,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,2.0143167831300077e-10
1414.241,1348,116,"PAQUET,1358,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.144661717802296e-10
1415.249,1349,137,"PAQUET,1359,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.532177098134122e-10
1416.243,1350,37,"PAQUET,1360,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-68,1.584893192461111e-10,1.5755579639417304e-10
1417.251,1351,57,"PAQUET,1361,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,2.011467770277256e-10
1418.245,1352,78,"PAQUET,1362,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-68,1.584893192461111e-10,1.575592349928181e-10
1419.254,1353,116,"PAQUET,1363,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1892998296673224e-10
1420.255,1354,137,"PAQUET,1364,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9981441516464537e-10
1421.256,1355,37,"PAQUET,1365,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-68,1.584893192461111e-10,1.585600939193222e-10
1422.25,1356,57,"PAQUET,1366,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9831312953064975e-10
1423.259,1357,78,"PAQUET,1367,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.535620660398846e-10
1424.253,1358,116,"PAQUET,1368,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9825780473606385e-10
1425.262,1359,137,"PAQUET,1369,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.536144680743478e-10
1426.255,1360,37,"PAQUET,1370,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-68,1.584893192461111e-10,1.5729639002386117e-10
1427.265,1361,57,"PAQUET,1371,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.538553976567997e-10
1428.258,1362,78,"PAQUET,1372,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9809435160261826e-10
1429.269,1363,116,"PAQUET,1373,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.539690052675159e-10
1430.264,1364,137,"PAQUET,1374,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9839485609737253e-10
1431.273,1365,37,"PAQUET,1375,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.534828341637763e-10
1432.269,1366,57,"PAQUET,1376,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-69,1.2589254117941662e-10,1.2538888745260268e-10
1433.271,1367,78,"PAQUET,1377,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,2.00030148563998e-10
1434.265,1368,116,"PAQUET,1378,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9834038757647756e-10
1435.273,1369,137,"PAQUET,1379,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.53057149979817e-10
1436.267,1370,37,"PAQUET,1380,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9846031346396775e-10
1437.271,1371,57,"PAQUET,1381,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-69,1.2589254117941662e-10,1.2639334346975575e-10
1438.27,1372,78,"PAQUET,1382,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-65,3.1622776601683795e-10,3.1582787319291454e-10
1439.277,1373,116,"PAQUET,1383,TAILLE,94,MSG_4_TRES_LONG_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.5289149966287396e-10
1440.274,1374,137,"PAQUET,1384,TAILLE,114,MSG_5_MAX_ABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZABCDEFGHIJKLMNOPQRSTUVWXYZ","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9885862344252996e-10
1441.275,1375,37,"PAQUET,1385,TAILLE,15,Bonjour famille","('192.168.10.72', 2390)",-66,2.511886431509582e-10,2.5158360477071216e-10
1442.276,1376,57,"PAQUET,1386,TAILLE,35,JE VIENS DE CONNECTER PAR RAPSBERRY","('192.168.10.72', 2390)",-68,1.584893192461111e-10,1.586744745577685e-10
1443.277,1377,78,"PAQUET,1387,TAILLE,56,TU RECOIS MON MESSAGe TEMPO_Projet_Dosimetre_WiFi_2_4GHz","('192.168.10.72', 2390)",-67,1.9952623149688828e-10,1.9960386697819886e-10
